secID,tickerBond,tickerEqu,tradeDate,totalSize,remainSize,closePriceBond,convPrice,closePriceEqu,exerPar,chgPct,chgPct7,bondPremRatio,debtPuredebtRatio,puredebtPremRatio,evaluatePrice,premRatio,optionPrice,duration,volatiliry,strikePrice,accrualEndDate
127004.XSHE,127004,000700,2018-01-05,8.1366,8.136599,95.68799999999999,8.0,5.81,7.553,0.012903999999999999,0.026057,31.7562,87.44091,9.431614999999999,89.03379684133772,1.0747379466532283,1.5928868413377217,4.405479452054794,0.2790301509873082,8.0,2022-06-01
110031.XSHG,110031,600271,2018-01-05,24.0,23.99482,101.4,42.8,21.89,28.456999999999997,0.010161,0.015015,98.2603,94.349715,7.472502,95.27118236155904,1.0643302359278148,0.9214673615590425,2.4328767123287673,0.27502889855431556,42.8,2020-06-11
113010.XSHG,113010,601199,2018-01-05,7.6,7.59939,103.8,9.3,5.71,7.422999999999999,0.004451,-0.003169,69.0612,90.500703,14.695242000000002,90.500703,1.1469524164911735,0.0,0.19452054794520549,0.17934368123800737,9.3,2018-03-17
128012.XSHE,128012,002496,2018-01-05,8.45,8.449747,99.44,7.74,5.65,7.345,0.02489,0.049111,36.224000000000004,84.746369,17.33836,85.92618496957117,1.1572723732028187,1.1798159695711705,3.2904109589041095,0.25985675200002023,7.74,2021-04-20
113016.XSHG,113016,601127,2018-01-05,15.0,15.0,100.7,23.0,20.27,,0.001193,0.011044,14.2624,80.53128000000001,25.044579000000002,89.5057586279685,1.1250672754873847,8.974478627968498,4.835616438356165,0.3457552588754074,23.0,2022-11-05
110030.XSHG,110030,600185,2018-01-05,9.8,9.774980000000001,109.34,7.24,6.15,7.995,0.035417000000000004,0.038564,28.7189,96.971727,12.754514,97.55381439932624,1.12081727068537,0.5820873993262472,0.9671232876712329,0.30145988290318165,7.24,2018-12-24
128015.XSHE,128015,002279,2018-01-05,7.8,7.799683,98.488,12.9,10.6,13.78,0.014399,0.031287999999999996,19.858,84.654574,16.341026,88.66085445810619,1.1108397341978844,4.006280458106191,4.421917808219178,0.3411103619651564,12.9,2022-06-07
127003.XSHE,127003,000861,2018-01-05,11.11,11.109318,93.95,5.25,3.17,4.121,0.007581999999999999,0.014579,55.5954,91.618874,2.5443729999999998,91.90335282240005,1.0222695594311453,0.28447882240004263,3.421917808219178,0.18545705583773295,5.25,2021-06-07
123001.XSHE,123001,300058,2018-01-05,14.0,13.998033,97.88,9.77,5.75,7.475,0.008343999999999999,0.013250999999999999,66.3108,91.197671,7.327303,91.26318935805901,1.0725025137570068,0.06551835805900993,0.947945205479452,0.30203853158165106,9.77,2018-12-17
128013.XSHE,128013,002325,2018-01-05,12.0,11.999877,93.73899999999999,10.01,4.97,6.461,0.0070799999999999995,0.012846999999999999,88.7982,88.769745,5.597915,89.33986694886352,1.049240425370842,0.5701219488635143,3.5616438356164384,0.28337535679730513,10.01,2021-07-28
128020.XSHE,128020,002273,2018-01-05,11.8,11.8,101.501,29.87,23.53,,0.006954000000000001,0.036624000000000004,28.8497,81.51118000000001,24.524022,85.94306630369243,1.1810260485858315,4.431886303692419,1.8630136986301369,0.389735251472073,29.87,2019-11-16
113502.XSHG,113502,603822,2018-01-05,1.85,1.85,98.71,45.48,35.91,,0.015953,0.028229,25.0161,82.666928,19.406879999999997,101.95337581477503,0.9681876564767461,19.286447814775027,4.846575342465753,0.5923341899975046,45.48,2022-11-09
128026.XSHE,128026,002772,2018-01-05,9.2,9.2,100.3,11.74,11.02,,,,6.8531,80.261028,24.967251,85.01454188858739,1.1797981589013842,4.75351388858739,4.936986301369863,0.29277504845870994,11.74,2022-12-12
113012.XSHG,113012,601311,2018-01-05,7.17,7.16971,98.41,16.72,13.36,17.368,0.007989,0.030470999999999998,23.1598,83.585006,17.736427,87.68065926096173,1.1223683857930948,4.0956532609617256,4.213698630136986,0.2500382051607314,16.72,2022-03-23
128023.XSHE,128023,002284,2018-01-05,10.0,10.0,97.184,10.44,9.06,,0.012091,0.022979,11.9868,82.187353,18.246904,85.71569444375817,1.1337946992165675,3.5283414437581695,4.912328767123288,0.33072994475855977,10.44,2022-12-03
110034.XSHG,110034,600998,2018-01-05,15.0,14.99326327,114.0,18.52,19.2,24.96,0.0,0.039956,9.9625,90.718907,25.662889,96.94026170830513,1.1759819706597028,6.221354708305133,3.0273972602739727,0.22065646095231384,18.52,2021-01-14
113008.XSHG,113008,601727,2018-01-05,60.0,59.924980000000005,100.88,10.37,6.93,9.009,0.006084,0.013766999999999998,50.956,95.582317,5.542534,,,,2.073972602739726,,10.37,2020-02-01
128018.XSHE,128018,002527,2018-01-05,8.825057000000001,8.825057000000001,96.911,11.9,10.13,,0.010542000000000001,0.024094,13.8441,80.53128000000001,20.339574,84.43347268680678,1.1477793926524462,3.9021926868067647,4.835616438356165,0.27956329830648374,11.9,2022-11-05
127004.XSHE,127004,000700,2018-01-12,8.1366,8.136599,94.617,8.0,5.72,7.436,-0.001604,-0.011193,32.3314,87.40634399999999,8.249578999999999,89.08089882288242,1.0621468940061427,1.674554822882421,4.3863013698630136,0.2791228008601232,8.0,2022-06-01
110031.XSHG,110031,600271,2018-01-12,24.0,23.99482,100.81,42.8,21.97,28.561,0.0,-0.0058189999999999995,96.389,94.243735,6.9673229999999995,95.32956046385958,1.0574894031764481,1.0858254638595803,2.4136986301369863,0.2781794445317626,42.8,2020-06-11
113010.XSHG,113010,601199,2018-01-12,7.6,7.59939,103.77,9.3,5.65,7.345,0.0031899999999999997,-0.00028900000000000003,70.8072,90.68713199999999,14.426378,90.68713199999999,1.1442637749311557,0.0,0.17534246575342466,0.17946789406464878,9.3,2018-03-17
128012.XSHE,128012,002496,2018-01-12,8.45,8.449747,100.60799999999999,7.74,5.86,7.617999999999999,-0.0028940000000000003,0.011746,32.8849,84.932337,18.456648,86.19682494680849,1.1671891634301443,1.2644879468084809,3.271232876712329,0.26977965823983097,7.74,2021-04-20
113016.XSHG,113016,601127,2018-01-12,15.0,15.0,99.78,23.0,20.04,,-0.001301,-0.009136,14.5179,80.438364,24.045288,88.88966650153637,1.1225151800774886,8.451302501536366,4.816438356164384,0.34376955798906916,23.0,2022-11-05
110030.XSHG,110030,600185,2018-01-12,9.8,9.77477004,107.28,7.24,6.26,8.138,-0.003622,-0.01884,24.0746,97.047973,10.543267,97.73194914017493,1.0976963106110826,0.6839761401749272,0.947945205479452,0.30306711467924063,7.24,2018-12-24
110041.XSHG,110041,600863,2018-01-12,18.7522,18.7522,102.7,2.95,2.98,,,,1.6661,82.646412,24.264317000000002,83.84860424248775,1.224826589873751,1.2021922424877587,4.942465753424657,0.19036845841682912,2.95,2022-12-21
128015.XSHE,128015,002279,2018-01-12,7.8,7.799672,98.97399999999999,12.9,10.67,13.870999999999999,-0.003805,0.004935,19.6592,84.61949200000001,16.963595,88.63123307665326,1.1166943814761296,4.011741076653249,4.402739726027397,0.3447859317895671,12.9,2022-06-07
127003.XSHE,127003,000861,2018-01-12,11.11,11.109318,94.141,5.25,3.26,4.238,0.004771,0.0020329999999999997,51.6074,91.808267,2.540875,92.10200536082272,1.02213843912724,0.29373836082272,3.4027397260273973,0.18859291874298992,5.25,2021-06-07
123001.XSHE,123001,300058,2018-01-12,14.0,13.998033,98.06,9.77,5.86,7.617999999999999,-0.00041799999999999997,0.0018390000000000001,63.4891,91.380436,7.309621000000001,91.42701573780705,1.0725494998241538,0.046579737807048424,0.9287671232876712,0.28281285154674285,9.77,2018-12-17
128013.XSHE,128013,002325,2018-01-12,12.0,11.999867,92.988,10.01,4.95,6.435,0.0010550000000000002,-0.008012,88.0424,88.753328,4.771282,89.34303081601661,1.0407974651261769,0.5897028160166147,3.5424657534246577,0.2836831506452225,10.01,2021-07-28
128020.XSHE,128020,002273,2018-01-12,11.8,11.8,99.81,29.87,22.03,,0.0019879999999999997,-0.016659999999999998,35.3302,81.41817900000001,22.58933,85.16378249064607,1.171977066788486,3.745603490646067,1.8438356164383563,0.3944695508654629,29.87,2019-11-16
128026.XSHE,128026,002772,2018-01-12,9.2,9.2,98.465,11.74,10.88,,0.000152,-0.018295,6.247999999999999,80.165602,22.826995,84.76876543885326,1.1615717120597482,4.6031634388532545,4.917808219178082,0.2925449952400485,11.74,2022-12-12
113012.XSHG,113012,601311,2018-01-12,7.17,7.16971,97.81,16.72,13.31,17.303,0.0055520000000000005,-0.006097,22.8687,83.554284,17.061622,87.56542594704256,1.1169933674410848,4.011141947042558,4.1945205479452055,0.2420831027560577,16.72,2022-03-23
128023.XSHE,128023,002284,2018-01-12,10.0,10.0,95.932,10.44,9.01,,-0.0032,-0.012883000000000002,11.1576,82.092454,16.858487,85.63898905217151,1.1201907105834465,3.5465350521715044,4.8931506849315065,0.3339455498131394,10.44,2022-12-03
110034.XSHG,110034,600998,2018-01-12,15.0,14.99326327,110.59,18.52,18.29,23.776999999999997,-0.018635,-0.029912,11.9806,90.93128399999999,21.619310000000002,96.40834153582131,1.1470999110477322,5.47705753582131,3.0082191780821916,0.2211627223561873,18.52,2021-01-14
113008.XSHG,113008,601727,2018-01-12,60.0,59.924980000000005,100.83,10.37,6.79,8.827,0.001888,-0.000496,53.9922,95.495369,5.586272,,,,2.0547945205479454,,10.37,2020-02-01
128018.XSHE,128018,002527,2018-01-12,8.825057000000001,8.825057000000001,95.795,11.9,9.96,,-0.0030800000000000003,-0.011516,14.4538,80.438364,19.091184,84.06684436367124,1.1395098831781176,3.6284803636712266,4.816438356164384,0.279683893279538,11.9,2022-11-05
