secID,tickerBond,tickerEqu,tradeDate,totalSize,remainSize,closePriceBond,convPrice,closePriceEqu,exerPar,chgPct,chgPct7,bondPremRatio,debtPuredebtRatio,puredebtPremRatio,evaluatePrice,premRatio,optionPrice,duration,volatiliry,strikePrice,accrualEndDate
128010.XSHE,128010,002245,2019-01-04,5.1,5.095383,97.77,9.28,4.02,5.226,0.00317,-0.001328,125.6979,99.71809300000001,-1.9536,99.93116287854869,0.9783734841435272,0.21306987854867318,2.0493150684931507,0.4269295829993513,9.28,2021-01-21
128040.XSHE,128040,002758,2019-01-04,2.24,2.239434,89.789,11.45,7.4,9.62,0.00524,0.007484,38.9302,91.20692700000001,-1.554627,93.9381384222717,0.955831161954472,2.731211422271695,4.441095890410959,0.49716079668453345,11.45,2023-06-13
110033.XSHG,110033,600755,2019-01-04,28.0,14.62561109,104.23,8.61,7.18,9.334,0.007053,0.002212,24.9888,100.741763,3.4625529999999998,102.00050844632607,1.0218576513748177,1.258745446326066,2.0027397260273974,0.32434619430478906,8.61,2021-01-04
127003.XSHE,127003,000861,2019-01-04,11.11,11.108946000000001,91.5,3.5,2.53,3.2889999999999997,0.0038950000000000005,0.007409999999999999,26.581,100.283999,-8.759122999999999,100.55949233064572,0.9099091282118096,0.27549333064572495,2.4246575342465753,0.23240788144983376,3.5,2021-06-07
128036.XSHE,128036,002548,2019-01-04,6.5,6.498693,88.62700000000001,9.62,6.69,8.697000000000001,0.007984,0.008282,27.4427,88.269757,0.40471799999999997,90.36278423396465,0.980790939005704,2.0930272339646443,4.175342465753425,0.33832253303615467,9.62,2023-03-08
123011.XSHE,123011,300473,2019-01-04,5.647066000000001,5.647066000000001,97.8,34.96,33.88,,0.013052000000000001,0.015576,0.9175,94.075108,3.959487,110.17167657235238,0.8877054706140592,16.09656857235238,4.534246575342466,0.36083953574961825,34.96,2023-07-17
128014.XSHE,128014,002753,2019-01-04,3.4,3.370655,92.66,13.53,9.09,11.817,0.003357,0.006626999999999999,37.9196,93.936269,-1.358654,96.45321130819147,0.960673042849022,2.5169423081914726,3.282191780821918,0.423357235865882,13.53,2022-04-16
113502.XSHG,113502,603822,2019-01-04,1.85,1.8477580000000002,89.98,45.27,23.15,30.095,0.005139,0.0057,75.9565,91.19997,-1.337687,97.99404532049209,0.9182190581654024,6.794075320492091,3.8493150684931505,0.4664990771695053,45.27,2022-11-09
128013.XSHE,128013,002325,2019-01-04,12.0,11.999797000000001,89.459,9.98,3.03,3.9389999999999996,0.003624,0.005553,194.6537,96.23569499999999,-7.041769,96.26873127576663,0.9292633113003245,0.03303627576663828,2.5643835616438357,0.32563305170083706,9.98,2021-07-28
128037.XSHE,128037,002542,2019-01-04,6.0366,6.034232,89.444,8.03,4.45,5.785,0.001276,0.020806,61.4011,90.010077,-0.628904,91.12064357521263,0.981599739538399,1.1105665752126297,4.191780821917808,0.39178261058908675,8.03,2023-03-14
113014.XSHG,113014,601222,2019-01-04,30.0,29.999609999999997,94.5,8.76,4.72,6.136,0.006175,-0.005263,75.3855,89.259989,5.870504,90.31910274134117,1.0462902877880909,1.0591137413411589,3.8109589041095893,0.40197609361751846,8.76,2022-10-26
128023.XSHE,128023,002284,2019-01-04,10.0,9.996903,88.463,10.34,4.38,5.694,0.003949,0.007494,108.8373,90.837103,-2.613583,91.45039999315591,0.9673331117919715,0.6132969931559135,3.915068493150685,0.35317986177017513,10.34,2022-12-03
128015.XSHE,128015,002279,2019-01-04,7.8,7.798538000000001,92.75,12.86,7.34,9.542,0.004331000000000001,-0.003759,62.501999999999995,92.76834699999999,-0.019777,94.70088903622266,0.9793994643970401,1.9325420362226684,3.4246575342465753,0.4605232780652895,12.86,2022-06-07
128022.XSHE,128022,002707,2019-01-04,7.0,6.999428999999999,92.77600000000001,11.0,6.16,8.008,0.008194,-0.018243000000000002,65.6714,88.489261,4.844361,90.21013848922458,1.0284431611983604,1.7208774892245828,3.9068493150684933,0.46670562456434994,11.0,2022-11-30
113519.XSHG,113519,603569,2019-01-04,7.0,7.0,99.38,11.99,11.29,,0.006379999999999999,0.005362,5.5417,95.822822,3.712245,101.81766567329156,0.9760585193426704,5.994843673291549,4.841095890410959,0.4124643717462152,11.99,2023-11-06
113505.XSHG,113505,603618,2019-01-04,7.8,7.79938,92.61,7.29,5.74,7.462000000000001,0.017692,0.027174,17.6179,90.109071,2.775446,92.14156179557934,1.005083896943921,2.0324907955793416,4.167123287671233,0.4056890200633978,7.29,2023-03-05
123015.XSHE,123015,300297,2019-01-04,5.38,5.38,94.25,5.82,5.4,,0.024312,0.03435,1.5805,89.50115600000001,5.305902,92.08399874571822,1.0235220155921225,2.5828427457182115,4.605479452054794,0.4092787797577588,5.82,2023-08-12
123010.XSHE,123010,300422,2019-01-04,4.3,4.3,92.111,14.3,10.25,,0.0036060000000000003,0.007614,28.506,89.938678,2.415337,93.73459601172138,0.9826787965084061,3.795918011721381,4.498630136986302,0.4139030109095608,14.3,2023-07-04
110031.XSHG,110031,600271,2019-01-04,24.0,23.994803,106.52,42.38,24.99,32.486999999999995,0.0011279999999999999,0.001693,80.6449,101.403399,5.045789,104.22855329901782,1.0219848268871998,2.825154299017825,1.4356164383561645,0.4926082013121584,42.38,2020-06-11
128012.XSHE,128012,002496,2019-01-04,8.45,8.447749,82.73899999999999,7.71,2.14,2.782,-0.007926,0.047488,198.0923,82.6547,0.10199,82.73889392296542,1.0000012820697683,0.08419392296540655,2.293150684931507,0.4590989036798062,7.71,2021-04-20
128030.XSHE,128030,002100,2019-01-04,10.0,9.998831,92.35,8.15,4.36,5.667999999999999,0.001627,-0.011242,72.6267,92.637522,-0.310373,93.22788627602826,0.9905834368760756,0.5903642760282598,3.9643835616438357,0.2777582805966367,8.15,2022-12-21
110047.XSHG,110047,600567,2019-01-04,23.0,23.0,100.23,3.34,3.15,,0.009873999999999999,0.004309,6.2756,97.383613,2.92286,98.69832395224087,1.0155187645182333,1.314710952240879,4.879452054794521,0.3243428652521895,3.34,2023-11-20
128050.XSHE,128050,002865,2019-01-04,3.2,3.2,95.0,21.74,20.15,,0.014730000000000002,0.021275,2.4962,99.62446800000001,-4.6419,111.39779786658536,0.8527996227876601,11.773329866585351,4.931506849315069,0.6995645103634117,21.74,2023-12-09
