trade_date,sec_id,shares,price,value
2021-03-05,128034.XSHE,39,109.18,42580.200000000004
2021-03-05,128066.XSHE,39,93.32,36394.799999999996
2021-03-05,128093.XSHE,39,105.09,40985.100000000006
2021-03-05,128100.XSHE,39,107.182,41800.979999999996
2021-03-05,128105.XSHE,39,102.7,40053.0
2021-03-12,110033.XSHG,39,99.8,38922.0
2021-03-12,110034.XSHG,39,109.4,42666.0
2021-03-12,110053.XSHG,39,98.4,38376.0
2021-03-12,110056.XSHG,39,103.95,40540.5
2021-03-12,110057.XSHG,39,108.12,42166.8
2021-03-12,110068.XSHG,39,95.914,37406.46
2021-03-12,113033.XSHG,39,99.5,38805.0
2021-03-12,113505.XSHG,39,96.6,37674.0
2021-03-12,113534.XSHG,39,98.36,38360.4
2021-03-12,113568.XSHG,39,95.434,37219.26
2021-03-12,113578.XSHG,39,79.94,31176.6
2021-03-12,123007.XSHE,39,103.794,40479.659999999996
2021-03-12,123023.XSHE,39,108.25,42217.5
2021-03-12,123028.XSHE,39,102.6,40014.0
2021-03-12,127003.XSHE,39,96.9,37791.0
2021-03-12,128034.XSHE,39,112.0,43680.0
2021-03-12,128066.XSHE,39,92.85,36211.5
2021-03-12,128093.XSHE,39,106.597,41572.829999999994
2021-03-12,128100.XSHE,39,102.904,40132.56
2021-03-12,128105.XSHE,39,104.51,40758.9
2021-03-19,110033.XSHG,38,101.21,38459.799999999996
2021-03-19,110034.XSHG,38,110.85,42123.0
2021-03-19,110056.XSHG,38,98.19,37312.2
2021-03-19,110057.XSHG,38,105.0,39900.0
2021-03-19,110068.XSHG,38,108.46,41214.799999999996
2021-03-19,110070.XSHG,38,98.08,37270.4
2021-03-19,113033.XSHG,38,106.205,40357.9
2021-03-19,113505.XSHG,38,83.455,31712.9
2021-03-19,113530.XSHG,38,98.3,37354.0
2021-03-19,113534.XSHG,38,105.94,40257.2
2021-03-19,113578.XSHG,38,107.04,40675.200000000004
2021-03-19,123007.XSHE,38,97.85,37183.0
2021-03-19,123023.XSHE,38,100.09,38034.2
2021-03-19,127003.XSHE,38,98.2,37316.0
2021-03-19,128034.XSHE,38,102.66,39010.8
2021-03-19,128040.XSHE,38,104.351,39653.38
2021-03-19,128066.XSHE,38,110.847,42121.86
2021-03-19,128093.XSHE,38,107.5,40850.0
2021-03-19,128100.XSHE,38,103.55,39349.0
2021-03-19,128107.XSHE,38,104.413,39676.94
2021-03-26,110033.XSHG,39,87.0,33930.0
2021-03-26,110034.XSHG,39,109.39,42662.1
2021-03-26,110056.XSHG,39,98.9,38571.0
2021-03-26,110057.XSHG,39,99.99,38996.1
2021-03-26,110068.XSHG,39,107.99,42116.1
2021-03-26,110070.XSHG,39,102.33,39908.7
2021-03-26,113033.XSHG,39,103.089,40204.71
2021-03-26,113505.XSHG,39,105.75,41242.5
2021-03-26,113532.XSHG,39,97.97,38208.3
2021-03-26,113534.XSHG,39,97.201,37908.39
2021-03-26,113568.XSHG,39,95.79,37358.100000000006
2021-03-26,113578.XSHG,39,96.328,37567.92
2021-03-26,123023.XSHE,39,104.73,40844.700000000004
2021-03-26,128034.XSHE,39,102.16,39842.399999999994
2021-03-26,128064.XSHE,39,109.005,42511.95
2021-03-26,128066.XSHE,39,103.65,40423.5
2021-03-26,128093.XSHE,39,100.62,39241.8
2021-03-26,128100.XSHE,39,107.696,42001.44
2021-03-26,128105.XSHE,39,106.35,41476.5
2021-03-26,128107.XSHE,39,99.03,38621.7
2021-04-02,110033.XSHG,40,85.2,34080.0
2021-04-02,110034.XSHG,40,100.965,40386.0
2021-04-02,110056.XSHG,40,100.15,40060.0
2021-04-02,110057.XSHG,40,110.06,44024.0
2021-04-02,110068.XSHG,40,107.9,43160.0
2021-04-02,110070.XSHG,40,96.223,38489.2
2021-04-02,113033.XSHG,40,99.91,39964.0
2021-04-02,113505.XSHG,40,103.55,41420.0
2021-04-02,113527.XSHG,40,106.0,42400.0
2021-04-02,113534.XSHG,40,101.33,40532.0
2021-04-02,113535.XSHG,40,97.37,38948.0
2021-04-02,113568.XSHG,40,98.16,39264.0
2021-04-02,113578.XSHG,40,106.0,42400.0
2021-04-02,123023.XSHE,40,94.82,37928.0
2021-04-02,128034.XSHE,40,84.31,33724.0
2021-04-02,128039.XSHE,40,102.994,41197.600000000006
2021-04-02,128064.XSHE,40,101.17,40468.0
2021-04-02,128066.XSHE,40,95.78,38312.0
2021-04-02,128093.XSHE,40,105.02,42008.0
2021-04-02,128100.XSHE,40,95.303,38121.2
2021-04-09,110033.XSHG,38,100.26,38098.8
2021-04-09,110034.XSHG,38,110.23,41887.399999999994
2021-04-09,110056.XSHG,38,102.889,39097.82
2021-04-09,110057.XSHG,38,108.4,41192.0
2021-04-09,110068.XSHG,38,89.25,33915.0
2021-04-09,113033.XSHG,38,99.68,37878.4
2021-04-09,113505.XSHG,38,105.51,40093.8
2021-04-09,113534.XSHG,38,95.39,36248.200000000004
2021-04-09,113535.XSHG,38,107.53,40861.4
2021-04-09,113568.XSHG,38,97.726,37135.88
2021-04-09,113578.XSHG,38,110.3,41914.0
2021-04-09,123007.XSHE,38,100.56,38212.8
2021-04-09,128034.XSHE,38,108.31,41157.799999999996
2021-04-09,128040.XSHE,38,97.74,37141.2
2021-04-09,128064.XSHE,38,102.43,38923.4
2021-04-09,128066.XSHE,38,107.347,40791.86
2021-04-09,128093.XSHE,38,99.32,37741.6
2021-04-09,128100.XSHE,38,110.899,42141.62
2021-04-09,128107.XSHE,38,96.43,36643.4
2021-04-09,128114.XSHE,38,104.37,39660.600000000006
2021-04-16,110033.XSHG,39,108.42,42283.8
2021-04-16,110034.XSHG,39,99.71,38886.899999999994
2021-04-16,110056.XSHG,39,96.59,37670.100000000006
2021-04-16,110057.XSHG,39,103.12,40216.8
2021-04-16,113033.XSHG,39,97.42,37993.8
2021-04-16,113505.XSHG,39,105.26,41051.4
2021-04-16,113532.XSHG,39,99.23,38699.700000000004
2021-04-16,113534.XSHG,39,109.79,42818.100000000006
2021-04-16,113568.XSHG,39,101.25,39487.5
2021-04-16,113578.XSHG,39,97.581,38056.590000000004
2021-04-16,123023.XSHE,39,84.122,32807.58
2021-04-16,123028.XSHE,39,107.48,41917.200000000004
2021-04-16,128034.XSHE,39,97.202,37908.78
2021-04-16,128039.XSHE,39,102.03,39791.7
2021-04-16,128064.XSHE,39,109.592,42740.88
2021-04-16,128066.XSHE,39,101.661,39647.79
2021-04-16,128093.XSHE,39,100.86,39335.4
2021-04-16,128100.XSHE,39,94.809,36975.51
2021-04-16,128105.XSHE,39,110.56,43118.4
2021-04-16,128107.XSHE,39,103.458,40348.62
2021-04-23,110033.XSHG,38,109.02,41427.600000000006
2021-04-23,110034.XSHG,38,98.79,37540.200000000004
2021-04-23,110057.XSHG,38,99.05,37639.0
2021-04-23,113030.XSHG,38,109.89,41758.2
2021-04-23,113033.XSHG,38,100.05,38019.0
2021-04-23,113505.XSHG,38,97.57,37076.6
2021-04-23,113527.XSHG,38,108.45,41211.0
2021-04-23,113534.XSHG,38,105.28,40006.4
2021-04-23,113535.XSHG,38,105.88,40234.399999999994
2021-04-23,113568.XSHG,38,96.15,36537.0
2021-04-23,113578.XSHG,38,102.83,39075.4
2021-04-23,123028.XSHE,38,108.09,41074.2
2021-04-23,127013.XSHE,38,96.99,36856.2
2021-04-23,128034.XSHE,38,106.09,40314.2
2021-04-23,128064.XSHE,38,110.324,41923.119999999995
2021-04-23,128066.XSHE,38,110.0,41800.0
2021-04-23,128093.XSHE,38,98.2,37316.0
2021-04-23,128100.XSHE,38,101.014,38385.32
2021-04-23,128105.XSHE,38,101.804,38685.520000000004
2021-04-23,128107.XSHE,38,86.661,32931.18
2021-04-30,110033.XSHG,38,90.2,34276.0
2021-04-30,110034.XSHG,38,109.01,41423.8
2021-04-30,110053.XSHG,38,90.29,34310.200000000004
2021-04-30,110056.XSHG,38,98.8,37544.0
2021-04-30,110068.XSHG,38,97.49,37046.2
2021-04-30,113027.XSHG,38,101.28,38486.4
2021-04-30,113030.XSHG,38,109.2,41496.0
2021-04-30,113033.XSHG,38,102.04,38775.200000000004
2021-04-30,113505.XSHG,38,105.005,39901.899999999994
2021-04-30,113530.XSHG,38,111.095,42216.1
2021-04-30,113534.XSHG,38,107.55,40869.0
2021-04-30,113535.XSHG,38,118.47,45018.6
2021-04-30,113568.XSHG,38,99.18,37688.4
2021-04-30,113576.XSHG,38,98.02,37247.6
2021-04-30,123007.XSHE,38,103.7,39406.0
2021-04-30,127013.XSHE,38,99.2,37696.0
2021-04-30,128034.XSHE,38,109.5,41610.0
2021-04-30,128040.XSHE,38,98.02,37247.6
2021-04-30,128064.XSHE,38,100.74,38281.2
2021-04-30,128107.XSHE,38,107.1,40698.0
2021-05-07,110033.XSHG,38,109.42,41579.6
2021-05-07,110034.XSHG,38,99.2,37696.0
2021-05-07,110053.XSHG,38,99.09,37654.2
2021-05-07,110056.XSHG,38,101.97,38748.6
2021-05-07,110057.XSHG,38,105.15,39957.0
2021-05-07,110068.XSHG,38,105.64,40143.200000000004
2021-05-07,113026.XSHG,38,109.01,41423.8
2021-05-07,113030.XSHG,38,103.89,39478.200000000004
2021-05-07,113033.XSHG,38,97.99,37236.2
2021-05-07,113505.XSHG,38,90.25,34295.0
2021-05-07,113530.XSHG,38,99.01,37623.8
2021-05-07,113534.XSHG,38,106.07,40306.6
2021-05-07,113535.XSHG,38,99.25,37715.0
2021-05-07,113564.XSHG,38,110.42,41959.6
2021-05-07,113568.XSHG,38,108.9,41382.0
2021-05-07,113576.XSHG,38,101.85,38703.0
2021-05-07,113578.XSHG,38,100.14,38053.200000000004
2021-05-07,128034.XSHE,38,118.0,44840.0
2021-05-07,128040.XSHE,38,106.001,40280.38
2021-05-07,128066.XSHE,38,98.93,37593.4
2021-05-14,110033.XSHG,38,110.23,41887.399999999994
2021-05-14,110034.XSHG,38,102.9,39102.0
2021-05-14,110056.XSHG,38,109.14,41473.2
2021-05-14,110068.XSHG,38,103.26,39238.8
2021-05-14,113009.XSHG,38,99.8,37924.0
2021-05-14,113021.XSHG,38,100.28,38106.4
2021-05-14,113030.XSHG,38,106.99,40656.2
2021-05-14,113033.XSHG,38,109.678,41677.64
2021-05-14,113505.XSHG,38,101.16,38440.8
2021-05-14,113534.XSHG,38,113.0,42940.0
2021-05-14,113535.XSHG,38,100.12,38045.600000000006
2021-05-14,113564.XSHG,38,109.06,41442.799999999996
2021-05-14,113578.XSHG,38,100.071,38026.979999999996
2021-05-14,127003.XSHE,38,100.32,38121.6
2021-05-14,127013.XSHE,38,106.781,40576.780000000006
2021-05-14,128034.XSHE,38,108.17,41104.6
2021-05-14,128040.XSHE,38,101.97,38748.6
2021-05-14,128064.XSHE,38,101.37,38520.600000000006
2021-05-14,128066.XSHE,38,105.58,40120.4
2021-05-14,128107.XSHE,38,112.12,42605.600000000006
2021-05-21,110033.XSHG,38,109.16,41480.8
2021-05-21,110034.XSHG,38,99.4,37772.0
2021-05-21,110053.XSHG,38,109.29,41530.200000000004
2021-05-21,110056.XSHG,38,102.35,38893.0
2021-05-21,110068.XSHG,38,102.26,38858.8
2021-05-21,113009.XSHG,38,105.231,39987.78
2021-05-21,113017.XSHG,38,108.9,41382.0
2021-05-21,113033.XSHG,38,110.7,42066.0
2021-05-21,113505.XSHG,38,99.63,37859.399999999994
2021-05-21,113534.XSHG,38,106.735,40559.299999999996
2021-05-21,113578.XSHG,38,109.06,41442.799999999996
2021-05-21,123007.XSHE,38,100.297,38112.86
2021-05-21,123023.XSHE,38,100.42,38159.6
2021-05-21,127003.XSHE,38,107.779,40956.02
2021-05-21,127013.XSHE,38,121.41,46135.8
2021-05-21,128034.XSHE,38,102.501,38950.38
2021-05-21,128040.XSHE,38,102.64,39003.200000000004
2021-05-21,128064.XSHE,38,106.19,40352.2
2021-05-21,128066.XSHE,38,98.606,37470.28
2021-05-21,128107.XSHE,38,97.2,36936.0
2021-05-28,110033.XSHG,37,110.08,40729.6
2021-05-28,110034.XSHG,37,109.99,40696.299999999996
2021-05-28,110057.XSHG,37,100.05,37018.5
2021-05-28,110068.XSHG,37,103.61,38335.700000000004
2021-05-28,113009.XSHG,37,107.492,39772.04
2021-05-28,113021.XSHG,37,100.09,37033.3
2021-05-28,113026.XSHG,37,100.3,37111.0
2021-05-28,113033.XSHG,37,105.19,38920.299999999996
2021-05-28,113505.XSHG,37,112.591,41658.67
2021-05-28,113534.XSHG,37,102.0,37740.0
2021-05-28,113568.XSHG,37,114.1,42217.0
2021-05-28,113578.XSHG,37,87.474,32365.38
2021-05-28,123007.XSHE,37,108.25,40052.5
2021-05-28,127003.XSHE,37,110.9,41033.0
2021-05-28,127013.XSHE,37,106.522,39413.14
2021-05-28,128034.XSHE,37,106.07,39245.899999999994
2021-05-28,128064.XSHE,37,102.301,37851.37
2021-05-28,128066.XSHE,37,109.08,40359.6
2021-05-28,128100.XSHE,37,107.99,39956.299999999996
2021-05-28,128107.XSHE,37,108.09,39993.3
2021-06-04,110033.XSHG,37,112.49,41621.3
2021-06-04,110034.XSHG,37,103.99,38476.299999999996
2021-06-04,110053.XSHG,37,109.58,40544.6
2021-06-04,110057.XSHG,37,99.97,36988.9
2021-06-04,110068.XSHG,37,100.4,37148.0
2021-06-04,113009.XSHG,37,106.64,39456.799999999996
2021-06-04,113021.XSHG,37,108.003,39961.11
2021-06-04,113033.XSHG,37,110.405,40849.85
2021-06-04,113505.XSHG,37,114.199,42253.630000000005
2021-06-04,113532.XSHG,37,108.32,40078.399999999994
2021-06-04,113578.XSHG,37,108.499,40144.63
2021-06-04,123023.XSHE,37,100.401,37148.37
2021-06-04,127003.XSHE,37,101.33,37492.1
2021-06-04,128034.XSHE,37,102.972,38099.64
2021-06-04,128040.XSHE,37,116.82,43223.4
2021-06-04,128064.XSHE,37,84.266,31178.420000000002
2021-06-04,128066.XSHE,37,100.45,37166.5
2021-06-04,128100.XSHE,37,106.46,39390.2
2021-06-04,128105.XSHE,37,125.45,46416.50000000001
2021-06-04,128107.XSHE,37,105.93,39194.100000000006
2021-06-11,110033.XSHG,37,114.35,42309.5
2021-06-11,110034.XSHG,37,105.72,39116.4
2021-06-11,110043.XSHG,37,109.51,40518.700000000004
2021-06-11,110057.XSHG,37,99.96,36985.2
2021-06-11,110068.XSHG,37,105.541,39050.17
2021-06-11,113009.XSHG,37,100.2,37074.0
2021-06-11,113011.XSHG,37,110.415,40853.55
2021-06-11,113021.XSHG,37,108.27,40059.899999999994
2021-06-11,113030.XSHG,37,100.91,37336.7
2021-06-11,113033.XSHG,37,104.1,38517.0
2021-06-11,113505.XSHG,37,83.919,31050.03
2021-06-11,113532.XSHG,37,100.43,37159.100000000006
2021-06-11,113578.XSHG,37,100.55,37203.5
2021-06-11,123023.XSHE,37,111.76,41351.2
2021-06-11,123028.XSHE,37,114.58,42394.6
2021-06-11,128034.XSHE,37,116.93,43264.1
2021-06-11,128066.XSHE,37,105.93,39194.100000000006
2021-06-11,128100.XSHE,37,100.119,37044.03
2021-06-11,128105.XSHE,37,113.31,41924.700000000004
2021-06-11,128107.XSHE,37,104.6,38702.0
2021-06-18,110033.XSHG,38,112.72,42833.6
2021-06-18,110034.XSHG,38,105.63,40139.399999999994
2021-06-18,110053.XSHG,38,99.19,37692.2
2021-06-18,110056.XSHG,38,108.1,41078.0
2021-06-18,110057.XSHG,38,107.6,40888.0
2021-06-18,110068.XSHG,38,98.98,37612.4
2021-06-18,113009.XSHG,38,108.89,41378.2
2021-06-18,113011.XSHG,38,104.86,39846.799999999996
2021-06-18,113021.XSHG,38,98.804,37545.520000000004
2021-06-18,113033.XSHG,38,99.96,37984.799999999996
2021-06-18,113505.XSHG,38,121.6,46208.0
2021-06-18,113530.XSHG,38,111.04,42195.200000000004
2021-06-18,113578.XSHG,38,100.98,38372.4
2021-06-18,123023.XSHE,38,115.03,43711.4
2021-06-18,127006.XSHE,38,103.02,39147.6
2021-06-18,128034.XSHE,38,82.795,31462.1
2021-06-18,128064.XSHE,38,101.37,38520.600000000006
2021-06-18,128066.XSHE,38,100.82,38311.6
2021-06-18,128100.XSHE,38,116.411,44236.18000000001
2021-06-18,128107.XSHE,38,105.9,40242.0
