secID,tickerBond,tickerEqu,tradeDate,totalSize,remainSize,closePriceBond,convPrice,closePriceEqu,exerPar,chgPct,chgPct7,bondPremRatio,debtPuredebtRatio,puredebtPremRatio,evaluatePrice,premRatio,optionPrice,duration,volatiliry,strikePrice,accrualEndDate
128030.XSHE,128030,002100,2018-06-29,10.0,10.0,91.37799999999999,8.25,6.34,8.242,0.009812999999999999,0.011344,18.9067,85.772025,6.535902,87.21140628910123,1.0477757886059849,1.4393812891012296,4.482191780821918,0.1895593559811807,8.25,2022-12-21
127004.XSHE,127004,000700,2018-07-06,8.1366,8.136589,86.51700000000001,7.72,3.56,4.628,0.0014349999999999999,-0.004797,87.6155,90.625215,-4.533192,91.11821144783809,0.9495028340138995,0.4929964478380955,3.9068493150684933,0.3235440016442895,7.72,2022-06-01
128015.XSHE,128015,002279,2018-07-06,7.8,7.798538000000001,94.693,12.87,9.62,12.505999999999998,-0.005743,0.011461,26.6838,88.00621899999999,7.598077,91.99317841123732,1.029348062925858,3.9869594112373323,3.9232876712328766,0.42842353908252984,12.87,2022-06-07
113016.XSHG,113016,601127,2018-07-06,15.0,14.997005,89.15,22.76,17.03,22.139,0.001348,-0.024617,19.1458,84.842928,5.076524,91.2322641341165,0.9771762308665775,6.389336134116507,4.336986301369863,0.3657225298501584,22.76,2022-11-05
127003.XSHE,127003,000861,2018-07-06,11.11,11.108965,83.771,5.25,2.41,3.133,-0.000942,-0.0021920000000000004,82.4886,94.601889,-11.448914,94.67559373466709,0.8848214908984069,0.0737047346670843,2.9232876712328766,0.22872538083911892,5.25,2021-06-07
113009.XSHG,113009,601238,2018-07-06,41.0558,25.52244017,100.48,14.86,10.4,13.52,0.001795,0.004298,43.5704,95.108675,5.647566,96.68582010976677,1.039242361350669,1.5771451097667573,2.547945205479452,0.2891411655921723,14.86,2021-01-21
128013.XSHE,128013,002325,2018-07-06,12.0,11.999827,85.262,10.0,3.49,4.537,-0.004251,-0.017855000000000003,144.3037,92.557863,-7.882489,92.68066872043404,0.91995451885644,0.12280572043404529,3.063013698630137,0.3002586504332556,10.0,2021-07-28
128039.XSHE,128039,002224,2018-07-06,6.2,6.2,88.22,7.38,5.71,,0.000227,-0.014302,14.0216,83.08816,6.17638,85.37008505874655,1.0333830631572207,2.2819250587465563,4.923287671232877,0.3622116798227246,7.38,2023-06-07
110041.XSHG,110041,600863,2018-07-06,18.7522,18.750871,96.23,2.95,2.23,2.8989999999999996,0.002396,0.016478,27.2997,88.636863,8.566568,89.14385667691204,1.0794911010948358,0.5069936769120255,4.463013698630137,0.1811731795824095,2.95,2022-12-21
113017.XSHG,113017,601929,2018-07-06,15.6,15.59839,91.21,2.96,2.2,2.86,0.011983,0.004515,22.7189,86.235741,5.76821,86.7848000212927,1.050990495773702,0.5490590212926864,4.476712328767123,0.21779721724576742,2.96,2022-12-26
128036.XSHE,128036,002548,2018-07-06,6.5,6.5,89.59,9.62,7.55,,-0.0057929999999999995,-0.019964,14.152999999999999,82.747445,8.269204,85.26883651771712,1.0506769373050497,2.5213915177171273,4.673972602739726,0.29356316362922646,9.62,2023-03-08
128023.XSHE,128023,002284,2018-07-06,10.0,9.998006,87.005,10.34,5.66,7.358,-0.0012050000000000001,-0.0021100000000000003,58.9455,86.509849,0.572364,87.74219700145734,0.9915981474518457,1.2323480014573367,4.413698630136986,0.3493433053602144,10.34,2022-12-03
