secID,tickerBond,tickerEqu,tradeDate,totalSize,remainSize,closePriceBond,convPrice,closePriceEqu,exerPar,chgPct,chgPct7,bondPremRatio,debtPuredebtRatio,puredebtPremRatio,evaluatePrice,premRatio,optionPrice,duration,volatiliry,strikePrice,accrualEndDate
113569.XSHG,113569,603660,2020-05-27,5.16,5.16,102.06,14.88,9.33,,0.0010789999999999999,-0.021477,62.7709,97.783027,4.3739419999999996,101.87317562086824,1.001833891777626,4.090148620868239,4.7835616438356166,0.4887390111296621,14.88,2025-03-08
128087.XSHE,128087,002083,2020-05-27,6.5,6.5,98.7,6.39,4.87,,0.000811,-0.018887,29.5057,91.44864,7.929434,93.30258114862986,1.0578485480779156,1.8539411486298563,4.558904109589041,0.3646656474635361,6.39,2024-12-16
110038.XSHG,110038,600566,2020-05-27,8.4316,6.30722195,111.6,24.27,22.61,28.2625,0.00441,0.019178,19.7935,101.027102,10.465408,105.15826720801064,1.0612575022679591,4.131165208010637,1.463013698630137,0.3429404070097311,24.27,2021-11-12
113525.XSHG,113525,603055,2020-05-27,5.33,5.32972,104.18,8.11,6.59,8.567,0.001057,-0.000288,28.2093,97.645267,6.692319,99.67887123836293,1.0451562974752542,2.0336042383629245,3.5561643835616437,0.3239370027644264,8.11,2023-12-16
127003.XSHE,127003,000861,2020-05-27,11.11,9.414866,110.508,3.01,3.05,3.965,0.011023999999999999,0.00335,9.0587,107.498602,2.799477,108.20030837326445,1.0213279579460586,0.701706373264444,1.0301369863013699,0.40634606118430633,3.01,2021-06-07
113012.XSHG,113012,601311,2020-05-27,7.17,5.09537288,103.01,13.29,9.03,11.739,0.000291,-0.006365999999999999,51.606,98.776758,4.285666,99.87131919012265,1.0314272489372283,1.0945611901226489,1.821917808219178,0.3569249972193037,13.29,2022-03-23
128058.XSHE,128058,002139,2020-05-27,5.73,5.72649,116.02,5.54,5.28,6.864,0.004398,-0.008673,21.7331,104.391552,11.139261999999999,106.72601348897355,1.0870826727917338,2.334461488973546,3.778082191780822,0.428617063636062,5.54,2024-03-06
128042.XSHE,128042,002823,2020-05-27,4.16,4.157738,105.59899999999999,13.01,10.48,13.624,0.006481000000000001,-0.005659,31.0918,102.088691,3.4384900000000003,105.8939941952484,0.9972142499913216,3.8053031952484027,3.1726027397260275,0.45710607631052114,13.01,2023-07-29
128014.XSHE,128014,002753,2020-05-27,3.4,3.369714,102.96600000000001,12.64,8.45,10.985,-0.00033,0.017450999999999998,54.0225,102.031972,0.9154260000000001,102.93705263287471,1.0002812142604134,0.9050806328747187,1.8876712328767122,0.33641533472777363,12.64,2022-04-16
110058.XSHG,110058,600105,2020-05-27,9.8,9.794573,101.58,5.1,4.01,5.212999999999999,-0.00118,-0.006067,29.1915,96.662635,5.087142,98.45958688113369,1.03169232390375,1.7969518811336929,3.8876712328767122,0.5016640900443243,5.1,2024-04-15
